Parameters;1_precision-mean;1_precision-std;1_recall-mean;1_recall-std;1_f1-score-mean;1_f1-score-std;-1_precision-mean;-1_precision-std;-1_recall-mean;-1_recall-std;-1_f1-score-mean;-1_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;weighted avg_precision-mean;weighted avg_precision-std;weighted avg_recall-mean;weighted avg_recall-std;weighted avg_f1-score-mean;weighted avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
reg_kernel:rbf_gamma:scale_nu:0.05;0.4550157502957891;0.002035254558374654;0.9417549276977586;0.005008150306858381;0.6135767419358756;0.0028745704993665346;0.5937061454120671;0.02259151321755043;0.07006543108047392;0.0036387425287446743;0.12531347503892315;0.006087164869023098;0.5243609478539282;0.012234560102723236;0.5059101793891163;0.0030171249635698705;0.3694451084873994;0.0035736641409922195;0.5310290138015705;0.01319997739665994;0.4639753218286228;0.0031641824640222032;0.3459578855702053;0.003699128020932666;0.4639753218286228;0.0031641824640222032;24.372077882289886;6.3778702962736284
reg_kernel:rbf_gamma:scale_nu:0.1;0.46091205352460307;0.0026031674222825704;0.8913490570826094;0.008053617246034568;0.6076224701681767;0.0040990797716869585;0.6112323905530941;0.014791188475159667;0.14052674354624198;0.0012815262106573703;0.2284795486813064;0.0010323358196942703;0.5360722220388486;0.008637519386538955;0.5159379003144258;0.0034854723848558138;0.4180510094247416;0.001879967321027046;0.5432989265903387;0.009148706539176394;0.4798187236633915;0.003497041984324579;0.3998125425073553;0.0019089692599407904;0.4798187236633915;0.003497041984324579;58.441142141819;7.475131425946119
reg_kernel:rbf_gamma:scale_nu:0.15;0.465119322458843;0.0037850716646194156;0.8384873760169042;0.011226519934850103;0.5983308014941056;0.0059769508307977726;0.6067980633534631;0.015258065738777443;0.2050984588159745;0.0019498565159396784;0.306526839088902;0.0026350860079362593;0.5359586929061531;0.009481458859745712;0.5217929174164393;0.005350253663745174;0.4524288202915038;0.0037660108078313333;0.5427701697666767;0.009963350998316576;0.49132670305052073;0.00514464045752091;0.4383935639868803;0.003714077727317394;0.49132670305052073;0.00514464045752091;92.68213325738907;19.162204920886147
reg_kernel:rbf_gamma:scale_nu:0.2;0.4668122444284967;0.0046776758584400465;0.7895651249266802;0.011175725274936599;0.586726872313956;0.006645237561293327;0.5968130400920225;0.01327348865642679;0.256552918546948;0.0033698623125342202;0.3588173191413132;0.004927476152530295;0.5318126422602596;0.008915007752679643;0.5230590217368141;0.006312164697216898;0.4727720957276346;0.005531381952290129;0.5380641592602792;0.009264960752051535;0.49741573791226495;0.006206565942188326;0.46180658101976035;0.005604807928667133;0.49741573791226495;0.006206565942188326;153.34988063573837;9.386963199358677
reg_kernel:rbf_gamma:scale_nu:0.25;0.46988226870361094;0.003435928055805468;0.7425963786201224;0.006738976661915611;0.5755685636339646;0.004569961960487059;0.5931400649525354;0.007204775059997502;0.3093100016948289;0.0029744920563268915;0.406584808302498;0.003978639828497882;0.5315111668280731;0.005258115898662698;0.5259531901574757;0.0042524379471395625;0.49107668596823134;0.003990921191184739;0.5374411613415336;0.005392855189404446;0.5051105526931938;0.004235656606063697;0.48294878655109413;0.004026521831662815;0.5051105526931938;0.004235656606063697;171.82133096456528;43.03175065238549
reg_kernel:rbf_gamma:scale_nu:0.3;0.4684295842353434;0.004390784347586593;0.6902426179952094;0.007757193980677537;0.5580991251761933;0.005403219721461193;0.5811362687852768;0.00706160001699139;0.3542517199350153;0.004338728247025559;0.4401648056847216;0.00481444656233969;0.5247829265103101;0.005646895349373234;0.5222471689651124;0.0050292971137664965;0.49913196543045746;0.004907045408241943;0.5302055037331033;0.005715798126809302;0.5060797143768729;0.005054964336806997;0.49345674963139186;0.004962448362323633;0.5060797143768729;0.005054964336806997;206.0201199054718;34.267110920795425
reg_kernel:rbf_gamma:scale_nu:0.35;0.4681081302930578;0.00527590552690782;0.6405531253906338;0.008221616866144804;0.5409154713553633;0.006306487463956601;0.5744444360577998;0.0069748473477556985;0.39996934497480524;0.004542533693789881;0.4715790112542275;0.005187939957747219;0.5212762831754287;0.006070414636812356;0.5202612351827194;0.005764382453340428;0.5062472413047954;0.005619930509479432;0.526392655957167;0.006091071908036524;0.5086861666465772;0.005725630149963449;0.5029114656592678;0.005611259947236079;0.5086861666465772;0.005725630149963449;243.49276155233383;33.46424003783378
reg_kernel:rbf_gamma:scale_nu:0.4;0.46408533104589056;0.006582886330041339;0.5854868660937365;0.012296386175709223;0.517756231346147;0.008834673932852248;0.5644361685257248;0.007171611465479222;0.44269414777116217;0.0029113976715434173;0.4961913392736181;0.0039748116132547135;0.5142607497858076;0.006852298489408477;0.5140905069324493;0.006750308399336168;0.5069737853098826;0.00625448976714916;0.5190892375212489;0.006806691271447096;0.5072267205951412;0.006356387804233343;0.5059396620814729;0.006033615262004062;0.5072267205951412;0.006356387804233343;326.6491883993149;10.25586386989834
reg_kernel:rbf_gamma:scale_nu:0.45;0.4595560766687466;0.006451456427222888;0.53689529057149;0.013777132297724624;0.4952022453073729;0.009492747862647312;0.5568537975990849;0.00573632729956954;0.47959332700236057;0.00439320549497403;0.5153142229571106;0.0031284576002054646;0.5082049371339157;0.006071380783739722;0.5082443087869253;0.006095632369615524;0.5052582341322418;0.005644503288798902;0.5128874298108437;0.005963448457403543;0.5054973773480388;0.005486515502277432;0.506231522760729;0.005293532792964812;0.5054973773480388;0.005486515502277432;337.6997925043106;36.48141607087034
reg_kernel:rbf_gamma:scale_nu:0.5;0.4538135645806326;0.006580956970454325;0.48668241252669797;0.01324931018013033;0.46965232217595987;0.009663644708565164;0.550069145020634;0.0051024743079517345;0.517240496440056;0.003579346144339367;0.5331281864179228;0.00271422720262275;0.5019413548006333;0.005792971203845843;0.5019614544833769;0.005837259476069563;0.5013902542969413;0.00563554567922408;0.506574545697532;0.005672673243154837;0.5034423875430812;0.005162800208739435;0.5044506263471039;0.005241088421782702;0.5034423875430812;0.005162800208739435;378.45063507556915;54.151636901885695
