Parameters;1_precision-mean;1_precision-std;1_recall-mean;1_recall-std;1_f1-score-mean;1_f1-score-std;-1_precision-mean;-1_precision-std;-1_recall-mean;-1_recall-std;-1_f1-score-mean;-1_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;weighted avg_precision-mean;weighted avg_precision-std;weighted avg_recall-mean;weighted avg_recall-std;weighted avg_f1-score-mean;weighted avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
reg_kernel:rbf_gamma:scale_nu:0.05;0.46428476156989146;0.0015112080719018232;0.9427926265029155;0.0017621074119485137;0.6221740598546766;0.0015982127605388297;0.6851767465093404;0.021064754604545228;0.10310439590446464;0.008147236584568354;0.1791836802605874;0.013018898643396042;0.5747307540396158;0.011277949116115503;0.52294851120369;0.004348458745030624;0.4006788700576319;0.007200603900795019;0.5853758956419508;0.012398299836161544;0.4825556181514147;0.00393173726503417;0.3793761590718171;0.007336569167359957;0.4825556181514147;0.00393173726503417;19.412289321422577;0.3133323036374054
reg_kernel:rbf_gamma:scale_nu:0.1;0.47490459360824644;0.0031462796259551697;0.8912177997588485;0.005016560223817562;0.6196260937672343;0.00379862182786223;0.6760966132601398;0.020534945356928118;0.18754416302295157;0.009690690033906123;0.2936019245497875;0.013726292203677257;0.5755006034341932;0.011839903882860055;0.5393809813909001;0.006757067411656005;0.4566140091585109;0.00859279866245438;0.5851954916074535;0.012839011286222973;0.5055313153533931;0.006373578124235634;0.4409379475764015;0.008770045568250933;0.5055313153533931;0.006373578124235634;44.45083922147751;8.200099763701886
reg_kernel:rbf_gamma:scale_nu:0.15;0.48493230600987497;0.002862489381824755;0.8401027285359104;0.004183291361119803;0.6149152333783997;0.00331850982742556;0.6670708364020596;0.012167409422974024;0.2643055774015267;0.008365536074850225;0.378581330248057;0.010436528273770333;0.5760015712059673;0.007511994021548861;0.5522041529687185;0.0056210038705023935;0.4967482818132284;0.006687148890650302;0.5847723241474779;0.008096411650747527;0.5245069319623734;0.005366104646883557;0.48538491987958643;0.006826557699358628;0.5245069319623734;0.005366104646883557;109.8515123128891;4.723695809486691
reg_kernel:rbf_gamma:scale_nu:0.2;0.4957031888351804;0.0033459951985257206;0.7878832489527103;0.004509219123430066;0.6085379028028906;0.003787290827964223;0.6596911519759788;0.010346211983543999;0.3391372093538995;0.008194118889260207;0.44796544517171893;0.009450885024591462;0.5776971704055796;0.0068450443415638;0.563510229153305;0.005939716837147784;0.5282516739873048;0.006510517118403946;0.5855933696113937;0.00731993518774073;0.5419245064678828;0.005725367913344296;0.5205318697268997;0.006636138114709671;0.5419245064678828;0.005725367913344296;159.7896028161049;16.05091453554367
reg_kernel:rbf_gamma:scale_nu:0.25;0.5051275300622892;0.004582302901039155;0.7375441255958501;0.006225868194510465;0.5996007953229647;0.005253376322517906;0.651295255692165;0.01065227423391599;0.4042484039735143;0.008374485276386488;0.49885728970039356;0.009449464061191529;0.578211392877227;0.0076145481825730405;0.5708962647846823;0.007091236704293977;0.5492290425116791;0.007287496731557002;0.5852493984620843;0.00802706475352907;0.5548634920152806;0.0069056788902131;0.5443863427405284;0.0073985854950270056;0.5548634920152806;0.0069056788902131;205.01530814170837;13.971236692787896
reg_kernel:rbf_gamma:scale_nu:0.3;0.5157497873718135;0.005759370214183057;0.6895369975918317;0.007646416109878047;0.5901136978496673;0.006536711785447055;0.645527485620998;0.010584216592427023;0.4662058282736438;0.008697062231267516;0.5414020223622295;0.009536387989834506;0.5806386364964058;0.008171389037566923;0.5778714129327378;0.008000244223781525;0.5657578601059483;0.007992067798156241;0.586887118228917;0.008517164989346982;0.5671280829820681;0.007847352028808869;0.5634173946051242;0.008089940410649438;0.5671280829820681;0.007847352028808869;254.90000349283218;7.923999303247482
reg_kernel:rbf_gamma:scale_nu:0.35;0.5273246106520841;0.005485530924191923;0.6392627091668368;0.010160061467155503;0.5779093287703971;0.007055102103639562;0.6395227653940541;0.008689385152993195;0.5275821096489078;0.008108311231098942;0.5781628297230637;0.007654572692913666;0.5834236880230691;0.007071475538804892;0.5834224094078723;0.007059856283823534;0.5780360792467303;0.006857858729078305;0.5888239615616218;0.007308843330936051;0.5780531362281668;0.0068619703140826655;0.5780513720879582;0.0068918698861758325;0.5780531362281668;0.0068619703140826655;283.40442329645157;21.681075174983423
reg_kernel:rbf_gamma:scale_nu:0.4;0.5398082677398397;0.0051505072399351285;0.5877572560099636;0.008023222906820133;0.5627338442874511;0.005157170733523285;0.6332375455054493;0.005708321711629171;0.5868230234812319;0.009980003780342018;0.6091175473184476;0.007173893512126123;0.5865229066226444;0.005297681661263857;0.5872901397455979;0.005344670834964392;0.5859256958029493;0.005373943720027653;0.5910186502444732;0.005395228497526585;0.587251228090474;0.005544090374383148;0.5881606590192626;0.0055273572484645485;0.587251228090474;0.005544090374383148;334.68055456876755;13.699855165066788
reg_kernel:rbf_gamma:scale_nu:0.45;0.555831789415759;0.008308312969951713;0.5377429894954547;0.008293036322204794;0.5466112911507726;0.007360312610508364;0.6287945345594396;0.007027933025065585;0.6456217156728457;0.010959278302747713;0.6370787924023205;0.008454215461030958;0.5923131619875992;0.007599883197117537;0.5916823525841503;0.007450997019301448;0.5918450417765465;0.007475750449945767;0.5958226232666647;0.007596362757045955;0.5968791986663028;0.007722877315254718;0.5962004657101411;0.0076062793968713046;0.5968791986663028;0.007722877315254718;369.75861752033234;31.599768078028248
reg_kernel:rbf_gamma:scale_nu:0.5;0.5745381047900446;0.005694946450812255;0.4913539246671022;0.005170732516861356;0.5296832549898881;0.004521918922252587;0.6253406729156948;0.004021319448232792;0.6999570116706448;0.007332582270227876;0.6605405727740705;0.005187207516648753;0.5999393888528697;0.004788619583835683;0.5956554681688735;0.004403191931436884;0.5951119138819793;0.004441296437753249;0.6023827819914267;0.004744669753261976;0.605697323743687;0.004719563096118647;0.6014102061373121;0.004571869529900787;0.605697323743687;0.004719563096118647;386.2601715326309;21.69680657843785
reg_kernel:rbf_gamma:scale_nu:0.55;0.5932013561844267;0.003180093097162285;0.44315202267213527;0.0035321265562568774;0.507302445794391;0.0025658939993679;0.6201170810929096;0.002188896225189198;0.7494178770634331;0.004895080655804747;0.6786604444917815;0.003135711244096599;0.6066592186386681;0.002673785544044454;0.5962849498677841;0.0021752870304550067;0.5929814451430863;0.002219754142604481;0.6079531880001777;0.0026498679152337752;0.6110266212165852;0.0025780957369169414;0.6012289834603491;0.002387588762382118;0.6110266212165852;0.0025780957369169414;446.0600390434265;18.213470047271265
reg_kernel:rbf_gamma:scale_nu:0.6;0.6146491939851172;0.005676269005890575;0.3925539276136698;0.004197642613876554;0.47910386038465363;0.004302872121533584;0.6141320432129905;0.0027286471044680573;0.7970647605931468;0.0048677813559416475;0.6937398874271788;0.003456633534569995;0.6143906185990539;0.004189721343922965;0.5948093441034084;0.0032730472403026917;0.5864218739059163;0.003469687395946678;0.6143640927297991;0.004046908051377524;0.6142770499330509;0.0035673479306797986;0.5967512258518308;0.0035313599342840945;0.6142770499330509;0.0035673479306797986;465.3230260014534;8.436917817622628
reg_kernel:rbf_gamma:scale_nu:0.65;0.6271556581148123;0.007585364833400946;0.343379618552516;0.007388192570145764;0.44377141109199847;0.008042973808807738;0.6057564672104766;0.0037080049501568876;0.8317470455934259;0.0021594641742208884;0.7009853536174335;0.0032207999722473637;0.6164560626626445;0.005574299305072422;0.587563332072971;0.004728128603435989;0.572378382354716;0.0055944242155191665;0.6154266505677017;0.005375816060510335;0.611058971677024;0.004654921776735168;0.5847531221799789;0.005456611916256441;0.611058971677024;0.004654921776735168;467.8470887541771;27.79391673965031
reg_kernel:rbf_gamma:scale_nu:0.7;0.6454704502781824;0.008199722518220692;0.29251767975630055;0.0070872716888529435;0.4025747316612234;0.008241367268090242;0.5979845273478493;0.0036386848070693186;0.8675822943376386;0.002340573685189904;0.7079838602412386;0.003251194096384923;0.6217274888130159;0.005891701501950394;0.5800499870469696;0.004470477002791754;0.5552792959512309;0.005677314225981569;0.6194400055013715;0.005637854131956044;0.6077159341319734;0.00464609879888602;0.5699710829721554;0.005649484678696604;0.6077159341319734;0.00464609879888602;493.121733546257;14.367463382329191
reg_kernel:rbf_gamma:scale_nu:0.75;0.6576412058557146;0.013281182086470342;0.24431666938441668;0.007671814001929516;0.35624009611214674;0.009592379762286515;0.5896270109848389;0.0038532420133161054;0.8951390487447015;0.004813081698999198;0.7109473051224114;0.003994904630116854;0.6236341084202768;0.008462831887538677;0.5697278590645591;0.005074290666413118;0.5335937006172791;0.006523416411078951;0.6203551224255067;0.007960097564600843;0.6010401293391997;0.005411763615357078;0.5506572528368681;0.006502490680878309;0.6010401293391997;0.005411763615357078;510.3519221544266;18.595764006604266
