Parameters;1_precision-mean;1_precision-std;1_recall-mean;1_recall-std;1_f1-score-mean;1_f1-score-std;-1_precision-mean;-1_precision-std;-1_recall-mean;-1_recall-std;-1_f1-score-mean;-1_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;weighted avg_precision-mean;weighted avg_precision-std;weighted avg_recall-mean;weighted avg_recall-std;weighted avg_f1-score-mean;weighted avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
reg_kernel:rbf_gamma:scale_nu:0.05;0.2751282354163704;0.008628855420403071;0.8888986013986016;0.02056458259394522;0.4201465563639461;0.011501009183285376;0.9581139662302105;0.007583644556503501;0.5201960784313725;0.01748949264390414;0.674128196379114;0.01512738397030124;0.6166211008232904;0.00748025870146064;0.7045473399149869;0.01378053389102074;0.54713737637153;0.012708825484581158;0.8420586034515875;0.007490632112193747;0.5828494605131684;0.014990565870662238;0.6309723651302723;0.014264910416132969;0.5828494605131684;0.014990565870662238;0.07946901321411133;0.0028880799379074193
reg_kernel:rbf_gamma:scale_nu:0.1;0.2945138063085045;0.008207398572667744;0.8601490614648508;0.02086117940846449;0.4386485734286002;0.008844147193360357;0.9529144956061476;0.005679568160469195;0.5776470588235294;0.021669993533954515;0.7189989341054519;0.015995309331818648;0.623714150957326;0.004995165413239657;0.7188980601441901;0.008887394777732111;0.5788237537670261;0.011726725922596425;0.8410359306120807;0.004986083421977943;0.6256555076423989;0.015846753608651343;0.6713626415818388;0.014523526384183895;0.6256555076423989;0.015846753608651343;0.11924500465393066;0.017397472483135848
reg_kernel:rbf_gamma:scale_nu:0.15;0.3193826249323225;0.00839914926774127;0.8170362532204638;0.028057616151507668;0.45905142660169773;0.009334201291258058;0.9451443251021956;0.006852120291795303;0.6431372549019607;0.01998653910717175;0.7651923757989021;0.013025986978754425;0.6322634750172591;0.005578509340629009;0.7300867540612123;0.009970592872371;0.6121219012003;0.009806086528718356;0.8388118429552284;0.005959493376508716;0.6726921068743158;0.01363183209074676;0.7131734470669379;0.011786445586382215;0.6726921068743158;0.01363183209074676;0.16099920272827148;0.039756037358254184
reg_kernel:rbf_gamma:scale_nu:0.2;0.339693609875491;0.00705943655216966;0.775864924549135;0.033457622039528685;0.4723273074845825;0.010532966125858498;0.9379225841143561;0.007690325722933464;0.6911764705882353;0.014594348287002692;0.795718269260642;0.00809019133867923;0.6388080969949236;0.006125077896495971;0.7335206975686852;0.01229669928356816;0.6340227883726123;0.0069700871748899895;0.8362690557004461;0.006973348214241848;0.7055687338823173;0.008724801298260906;0.740766989021894;0.007202713360982692;0.7055687338823173;0.008724801298260906;0.16041898727416992;0.004543449418960205
reg_kernel:rbf_gamma:scale_nu:0.25;0.3565430857256625;0.004012186623894528;0.7202935222672064;0.020389042039633435;0.47682673123527153;0.002378040451446169;0.9276903423709115;0.003808447329634183;0.7337254901960785;0.011984868070538142;0.8193022096735099;0.006087772893072614;0.642116714048287;0.0012044736669985915;0.7270095062316424;0.004547765389844091;0.6480644704543906;0.0028763178537899383;0.8306392984187635;0.0026035389446111565;0.7314462116654253;0.006614017613462149;0.7611088924527403;0.004973086280917902;0.7314462116654253;0.006614017613462149;0.23785791397094727;0.04191331750756205
reg_kernel:rbf_gamma:scale_nu:0.3;0.3835701925758099;0.005894356705678447;0.6848408170776591;0.019894552007881833;0.4915508374706702;0.004580563853931611;0.9231684415846757;0.003537636304787939;0.7745098039215685;0.011004874666982172;0.8422661249745141;0.0053297290388535255;0.6533693170802429;0.002675173682901738;0.7296753104996139;0.005480075249850512;0.6669084812225922;0.003579771250707754;0.8314774736294556;0.002586547324441144;0.7592787494401051;0.0062587018997851745;0.7826731577803759;0.004585678619946372;0.7592787494401051;0.0062587018997851745;0.22085700035095215;0.00605201622683123
reg_kernel:rbf_gamma:scale_nu:0.35;0.4169472522761459;0.0038681372245998936;0.6321862348178138;0.012895990981986906;0.5024402666619965;0.005515235236854877;0.9158220460151453;0.0024920795557891676;0.8190196078431372;0.004094237846631574;0.8647096353558096;0.0018595677147388925;0.6663846491456457;0.0026886115645693666;0.7256029213304755;0.005225778615094512;0.6835749510089031;0.0031065891517804635;0.8310520240928703;0.0024523336356688714;0.7872725634304525;0.002462789950904257;0.8031519850774436;0.002036186352512135;0.7872725634304525;0.002462789950904257;0.28479275703430174;0.04668906431750136
reg_kernel:rbf_gamma:scale_nu:0.4;0.4395643398423578;0.00977744027474013;0.5833686050791315;0.02689986706390221;0.5012461410482547;0.015720293726677555;0.9086345398342083;0.005290869887516867;0.847843137254902;0.0038920457335841446;0.8771702673639915;0.0025409503248175736;0.674099439838283;0.007322696556524514;0.7156058711670166;0.012677879927410258;0.6892082042061232;0.008858178964290798;0.8289283494686149;0.005999884120795592;0.8028982011804835;0.00427008323877622;0.8132899377774759;0.0045591465555193285;0.8028982011804835;0.00427008323877622;0.31612458229064944;0.053502489230051443
reg_kernel:rbf_gamma:scale_nu:0.45;0.4744466947458381;0.011593207820351868;0.541221935958778;0.02347358817191503;0.5054480779743209;0.014372062280423852;0.9033225266201876;0.004360135145441596;0.8772549019607844;0.005594252006936099;0.8900784644122426;0.002849756699803591;0.688884610683013;0.007199426377790698;0.7092384189597811;0.010698323263488364;0.6977632711932817;0.008158029284424299;0.8304475796287342;0.0050315772797666376;0.820149985555376;0.004476101521589153;0.8247190608532542;0.004377961554782074;0.820149985555376;0.004476101521589153;0.3192729473114014;0.015881994854124903
reg_kernel:rbf_gamma:scale_nu:0.5;0.5156908459699688;0.015599747665808964;0.488525947736474;0.03358052013952255;0.5015028537861246;0.024662303094482096;0.8964794187521603;0.006016600477498122;0.9062745098039215;0.0027450980392156768;0.901334308020104;0.002776891091435805;0.7060851323610645;0.010637631948317447;0.6974002287701978;0.01621207063896237;0.7014185809031144;0.013631505114811102;0.8317741342556927;0.007547404370392886;0.8352871564763598;0.005139507683775038;0.8333922853907605;0.006433612592528828;0.8352871564763598;0.005139507683775038;0.4247918605804443;0.07119606376943613
