Parameters;1_precision-mean;1_precision-std;1_recall-mean;1_recall-std;1_f1-score-mean;1_f1-score-std;-1_precision-mean;-1_precision-std;-1_recall-mean;-1_recall-std;-1_f1-score-mean;-1_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;weighted avg_precision-mean;weighted avg_precision-std;weighted avg_recall-mean;weighted avg_recall-std;weighted avg_f1-score-mean;weighted avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
reg_kernel:rbf_gamma:auto_nu:0.15;0.469452765472664;0.007118830269591298;0.37609078276980085;0.011024026833503673;0.41759661907480095;0.009613400714583116;0.4861101611342691;0.0046254183927727085;0.5813953488372093;0.0;0.5294882977075256;0.0027453034705488357;0.4777814633034666;0.005861880099502013;0.4787430658035051;0.005512013416751843;0.4735424583911632;0.0061752817172860165;0.47784297883140725;0.005855798270701426;0.4795024671052632;0.005513396111468855;0.4739562708910162;0.006172823854803468;0.4795024671052632;0.005513396111468855;0.04053454399108887;0.0019521614336751785
reg_kernel:rbf_gamma:auto_nu:0.2;0.46336657505364454;0.007980768807439118;0.3642921105450054;0.0111091162967584;0.40788159588509687;0.010055221428950767;0.4827585791990721;0.005138134008954526;0.5844961240310078;0.0015503875968992276;0.5287682525307432;0.003604347266430022;0.47306257712635824;0.00655287525965302;0.4743941172880066;0.006113396465102451;0.4683249242079201;0.006792035376463137;0.47313382697594875;0.006548517611586238;0.47520863791423;0.006143715774307096;0.4687718259447385;0.006804440060977418;0.47520863791423;0.006143715774307096;0.04845924377441406;0.0010625630149674135
reg_kernel:rbf_gamma:auto_nu:0.25;0.4546539663292773;0.009147084411475298;0.34855025474756834;0.013681868308378146;0.3945573035017484;0.012206645945801075;0.4783195089893921;0.004938852814295406;0.5883720930232559;0.0015503875968992274;0.5276497166462973;0.0027036983525627334;0.4664867376593348;0.007029460799822335;0.46846117388541203;0.006370314229408859;0.4611035100740228;0.007414125834291291;0.4665744225033749;0.007015437638656039;0.46934926291423;0.006339575622457139;0.4615963782627139;0.007391322585951757;0.46934926291423;0.006339575622457139;0.056168127059936526;0.00212678841414299
reg_kernel:rbf_gamma:auto_nu:0.3;0.4602389330219664;0.007947687251496919;0.33832329782306625;0.013339946470106185;0.38991749592492464;0.011515431712907443;0.48313966326573743;0.004185156737964542;0.6093023255813954;0.0062015503875969095;0.5389088830421342;0.0033238916161573797;0.47168929814385196;0.006046230490787347;0.4738128117022308;0.005411622541950873;0.46441318948352944;0.0065092612698724826;0.4717740939370444;0.006034044335585317;0.47481572855750487;0.005392195111434015;0.46496461037903025;0.006491405165758091;0.47481572855750487;0.005392195111434015;0.03770914077758789;0.0012938387331782929
reg_kernel:rbf_gamma:auto_nu:0.35;0.468090120551659;0.010729549015589078;0.3257310483248418;0.01607892861119191;0.3840589609297317;0.014539041746930095;0.48902281487437727;0.005063113704557001;0.6356589147286822;0.007751937984496139;0.552745712676637;0.004335409979730268;0.4785564677130182;0.007876390428295252;0.480694981526762;0.006864401232882984;0.4684023368031843;0.008369280198563903;0.4786343866677612;0.007854299372773736;0.4818431712962963;0.006810380067065196;0.4690274210864052;0.008328090130591043;0.4818431712962963;0.006810380067065196;0.041986083984375;0.0009682433773847161
reg_kernel:rbf_gamma:auto_nu:0.4;0.4732372960693098;0.01141515516786186;0.31628840512582984;0.015097767577863663;0.37910836987481356;0.014477170231630004;0.49246640998094887;0.0053212424512670544;0.6534883720930234;0.0031007751937984166;0.5616440746508365;0.00354939607347268;0.48285185302512923;0.008349843328405958;0.4848883886094265;0.007193158925407634;0.47037622226282505;0.008813106980161753;0.48292319331214645;0.008327196441258837;0.48613928484405455;0.007157814134454861;0.4710533802006601;0.008780407492756534;0.48613928484405455;0.007157814134454861;0.04634251594543457;0.0020531630946829123
reg_kernel:rbf_gamma:auto_nu:0.45;0.4783351373109319;0.0114356646168429;0.30842674077505017;0.016011734077494663;0.37495908830626384;0.015236097717813412;0.4954743775465662;0.005283707041070189;0.6689922480620154;0.003952728305110693;0.5692786275624947;0.003284810483176836;0.48690475742874895;0.008347899819539307;0.48870949441853273;0.0071222970737094635;0.47211885793437924;0.009016014686646492;0.48696789094629356;0.008326191873346002;0.49004477339181285;0.007103040380236525;0.4728382684816709;0.008993987956269748;0.49004477339181285;0.007103040380236525;0.05254812240600586;0.003655049046661036
reg_kernel:rbf_gamma:auto_nu:0.5;0.47861770637987017;0.015112719482904366;0.2981936081519222;0.01986842082073146;0.36734182440050767;0.0194932414853767;0.4961448435518291;0.0063327813818827286;0.6806201550387596;0.003100775193798455;0.5738865767665157;0.003627145544052738;0.4873812749658496;0.010708201792752054;0.48940688159534085;0.008884746176387062;0.4706142005835117;0.011486105411453321;0.4874464644605025;0.010674272590101973;0.4908245004873294;0.008812163129712933;0.4713799153006201;0.011430932399032643;0.4908245004873294;0.008812163129712933;0.05639486312866211;0.0008468502866405772
reg_kernel:rbf_gamma:auto_nu:0.55;0.47221339282519403;0.01863095121898345;0.28875714065153624;0.022725676036780437;0.3582412491393444;0.02286708194857094;0.49368925076793246;0.0077244059590695505;0.6829457364341085;0.0015503875968992276;0.5730556767776493;0.0048568814641106114;0.48295132179656325;0.013161346810489296;0.4858514385428223;0.010815813597888137;0.4656484629584968;0.013827936318408052;0.4830303326001307;0.013121100001039119;0.4873119212962963;0.010764861129428854;0.4664440592328031;0.013779223281501909;0.4873119212962963;0.010764861129428854;0.06240830421447754;0.0032848449391984914
reg_kernel:rbf_gamma:auto_nu:0.6;0.46731446175907243;0.02018474347778281;0.27852400802840827;0.02535014271863959;0.34884077376437306;0.02538490782011406;0.49212385064103126;0.007933174078654848;0.6883720930232557;0.003100775193798455;0.5738792144113428;0.004472030140384784;0.4797191562000519;0.014040966915304131;0.48344805052583195;0.011345122483248354;0.46135999408785794;0.014908421336530212;0.4798114135772069;0.013993454720140247;0.48496740984405456;0.011246123901945269;0.4621943393943133;0.014832547100747162;0.48496740984405456;0.011246123901945269;0.06494259834289551;0.0008327202812935358
