Parameters;1_precision-mean;1_precision-std;1_recall-mean;1_recall-std;1_f1-score-mean;1_f1-score-std;-1_precision-mean;-1_precision-std;-1_recall-mean;-1_recall-std;-1_f1-score-mean;-1_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;weighted avg_precision-mean;weighted avg_precision-std;weighted avg_recall-mean;weighted avg_recall-std;weighted avg_f1-score-mean;weighted avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
reg_kernel:rbf_gamma:scale_nu:0.05;0.46752787831562154;0.002055931078448187;0.9441519122398644;0.006244910230808955;0.6253781212450377;0.0032053846803924745;0.711956187206701;0.02389388362622526;0.11348947553898492;0.0031490052787896466;0.19574515824139554;0.005133151081578261;0.5897420327611612;0.012927335153658149;0.5288206938894247;0.003705423892305555;0.4105616397432166;0.0034109300552363597;0.6015029586601862;0.013989560176243622;0.4888588789217685;0.003436281042461789;0.38989537414584774;0.003330274178031809;0.4888588789217685;0.003436281042461789;111.95535731315613;31.178188652194244
reg_kernel:rbf_gamma:scale_nu:0.1;0.473336026057922;0.0014080070396116503;0.8953043721963151;0.005294211661198469;0.6192676397263959;0.00215498221817737;0.6744671216339899;0.007710596659243199;0.17871471497283153;0.004986232535388731;0.2825105565274362;0.006069507748116183;0.573901573845956;0.004374798419308841;0.5370095435845734;0.001851358155492422;0.450889098126916;0.0028497259583388;0.5835787094799302;0.004658446739875594;0.5025359003480121;0.0019215242875403587;0.4346901814056002;0.003064068583237141;0.5025359003480121;0.0019215242875403587;296.88903737068176;48.83025842910545
reg_kernel:rbf_gamma:scale_nu:0.15;0.48180493785525647;0.0010955586867296438;0.8442513684379995;0.005726791239865614;0.6134918920335402;0.002369262528725328;0.6620198934222176;0.00591930340218264;0.2514029290093077;0.00383611880038741;0.3643870717298098;0.0037437456394830977;0.5719124156387371;0.003405540622726348;0.5478271487236536;0.0017656481710153142;0.48893948188167496;0.0014094850783403824;0.5805843500961867;0.003653447484917581;0.519308148680782;0.0013817914993099019;0.4769583786995131;0.0013612407943969632;0.519308148680782;0.0013817914993099019;549.4059979319572;23.30252750322225
reg_kernel:rbf_gamma:scale_nu:0.2;0.4854147853590134;0.0032737173236966283;0.7975389367223671;0.009296964064306456;0.603505407536346;0.005170782909847966;0.644985134040404;0.0088162901546559;0.30300633871380445;0.002412334707449593;0.41228177441066216;0.0021793308735413236;0.5651999596997088;0.006027942916851521;0.5502726377180858;0.004042446476731802;0.5078935909735041;0.003050867079146116;0.5728736377686015;0.00617450064951739;0.5264882317164192;0.003930681534266615;0.49869767869991094;0.0030043068462254374;0.5264882317164192;0.003930681534266615;682.095531463623;131.05574546367154
reg_kernel:rbf_gamma:scale_nu:0.25;0.48569691965446293;0.005042699544021866;0.7486845944414067;0.012701167711251404;0.5891685262110995;0.007610858999222188;0.6260055706233691;0.01188274818650366;0.3464912287649205;0.001184677323641215;0.44605067367263806;0.0038199045519923163;0.555851245138916;0.008404259623583819;0.5475879116031636;0.006780898055264353;0.5176095999418687;0.005684409962568114;0.5626011800253116;0.008692555442187768;0.5282409435600474;0.006360885528876814;0.51072574034363;0.005556598222306667;0.5282409435600474;0.006360885528876814;1032.141420006752;41.60167623840794
reg_kernel:rbf_gamma:scale_nu:0.3;0.4947494263551421;0.004111696240584071;0.6986672933108138;0.010790948903888169;0.5792739771349764;0.006279104764501994;0.6238486898660394;0.007592958906544842;0.41182730674078494;0.003076304960074078;0.49610491982644844;0.0027633179429790837;0.5592990581105907;0.005701154969266898;0.5552473000257994;0.0050184843079123555;0.5376894484807124;0.004269887832459519;0.5655116167787262;0.005838959476959766;0.5414447059988962;0.004632998649532187;0.533687538026361;0.00413482913012727;0.5414447059988962;0.004632998649532187;1197.2438635230064;61.245494614691324
reg_kernel:rbf_gamma:scale_nu:0.35;0.5002442712135579;0.005495843533258212;0.6479382920795959;0.015043039012454781;0.5645643405059741;0.009028610772721643;0.6166005255093844;0.008469720741094795;0.4664681036455602;0.003859195772068718;0.5310779822758157;0.002696203788521336;0.5584223983614711;0.006869537159353922;0.5572031978625781;0.00646752153675921;0.547821161390895;0.005553375521312109;0.5640214745359039;0.006969291112376833;0.5484738192483333;0.005776145436682664;0.546211322935174;0.0052498624521577575;0.5484738192483333;0.005776145436682664;1346.1904397010803;42.79294212861865
reg_kernel:rbf_gamma:scale_nu:0.4;0.5029345786676975;0.007006691683791347;0.5983109348809185;0.014776594267811147;0.5464684809624856;0.010089177182443274;0.6076424180323401;0.008667403090284072;0.5126223075010957;0.0037247079240097214;0.5560704911998042;0.004474084329491519;0.5552884983500188;0.007726699558254428;0.5554666211910071;0.007665282352821227;0.5512694860811449;0.007133146218820738;0.5603281920520694;0.007778775333658473;0.5513419687038534;0.007056491899128593;0.551731449025151;0.006851896956305878;0.5513419687038534;0.007056491899128593;1463.6755777597427;69.36564168095153
reg_kernel:rbf_gamma:scale_nu:0.45;0.5073884629687162;0.007041636093074762;0.5502427310054194;0.014493510271462444;0.5279232047587743;0.010382639643983121;0.6016128166781205;0.007834208633632073;0.5597216184179911;0.0017821118009212172;0.5798873180282409;0.0038851706818498703;0.5545006398234184;0.00734784277094468;0.5549821747117053;0.00743626627539636;0.5539052613935076;0.007118498615516958;0.5590361870680182;0.0073774478925005054;0.5554370227318436;0.006763099741102122;0.5564058802683292;0.0067960424608631085;0.5554370227318436;0.006763099741102122;1652.9018151760101;18.575413851412073
reg_kernel:rbf_gamma:scale_nu:0.5;0.5093356539286933;0.005597036398180851;0.5006155054218661;0.014641095755286116;0.5048914861686186;0.010097437606636232;0.5941668223882011;0.005722262122072759;0.6025583025008293;0.0036616041874019986;0.5982980832737581;0.0015053808842894977;0.5517512381584473;0.0055475022991846494;0.5515869039613477;0.005717736239971704;0.5515947847211884;0.005704949714452363;0.5558348691003132;0.005542527971248992;0.5564918874279468;0.004853001676353204;0.5560900373343693;0.005267702571696256;0.5564918874279468;0.004853001676353204;1825.3278000950813;38.899963025137914
