Parameters;1_precision-mean;1_precision-std;1_recall-mean;1_recall-std;1_f1-score-mean;1_f1-score-std;-1_precision-mean;-1_precision-std;-1_recall-mean;-1_recall-std;-1_f1-score-mean;-1_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;weighted avg_precision-mean;weighted avg_precision-std;weighted avg_recall-mean;weighted avg_recall-std;weighted avg_f1-score-mean;weighted avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
reg_kernel:rbf_gamma:scale_nu:0.05;0.49334770011560314;0.003901164023672154;0.9370511039061293;0.01320184109015406;0.646375277053993;0.00643723108900847;0.46085591967944917;0.05706429599547792;0.05193798449612404;0.003952728305110686;0.09324715206408027;0.007029196177251346;0.47710180989752615;0.030453277066476866;0.4944945442011267;0.007106095964126777;0.3698112145590366;0.0056046276618778165;0.4769777184743302;0.030662222640498307;0.49121284113060426;0.007150652415598794;0.3677604239729047;0.005631622994044668;0.49121284113060426;0.007150652415598794;0.1473660945892334;0.0044489620561793345
reg_kernel:rbf_gamma:scale_nu:0.1;0.4923923796192652;0.003936259528295322;0.8914281303072411;0.011259004899347886;0.6343652689809631;0.005602134384694682;0.4694471572240236;0.036441663706455435;0.09457364341085271;0.010284107877071007;0.1572826472662439;0.015530346380838752;0.4809197684216443;0.020179501302525632;0.49300088685904686;0.00713522780833393;0.3958239581236035;0.009239094827124771;0.4808359167254383;0.020305606318407735;0.4900432504873294;0.0071063435199562545;0.3940532372779726;0.009293842452478017;0.4900432504873294;0.0071063435199562545;0.2358621120452881;0.006999254535458429
reg_kernel:rbf_gamma:scale_nu:0.15;0.4965175151427351;0.003356276329922932;0.8473583449127682;0.012114115739701708;0.6261313605874962;0.005871631276735744;0.5058028739985434;0.017950644511837765;0.15348837209302327;0.003952728305110684;0.23541690289540837;0.004694769881981936;0.5011601945706392;0.010636162813823416;0.5004233585028957;0.005393064433786392;0.4307741317414523;0.00388522667217301;0.5011926384644808;0.010690182636272914;0.49785042032163745;0.005467689780134816;0.4293249457726799;0.003962819279728032;0.49785042032163745;0.005467689780134816;0.291504955291748;0.03324572602929075
reg_kernel:rbf_gamma:scale_nu:0.2;0.5026775894185533;0.003423996987012983;0.7930523390458546;0.021700540725486377;0.6152618659291044;0.00891736890330442;0.5279049167017492;0.01319914366741632;0.22713178294573644;0.013109716686269585;0.3171942693966505;0.011205340513501567;0.5152912530601512;0.008304805533699118;0.5100920609957955;0.005137221266598628;0.46622806766287744;0.003157726122954822;0.5153822911338697;0.008333033067115513;0.5080021016081872;0.005174915595954344;0.46512764422217234;0.003165944937909037;0.5080021016081872;0.005174915595954344;0.33928303718566893;0.012321865672657183
reg_kernel:rbf_gamma:scale_nu:0.25;0.5065838910951359;0.0058655725882858405;0.7482105913231434;0.01802193458658297;0.6041081564873936;0.009996191880301994;0.5327079216540191;0.016063698353088296;0.28217054263565894;0.004520117747942101;0.36881145302430535;0.0050244872847365766;0.5196459063745775;0.010964594889943821;0.5151905669794011;0.008391717721965997;0.4864598047558495;0.006688508684162443;0.5197406124934304;0.010996365109678235;0.5134678057992202;0.008423117996522924;0.48558972454201416;0.0067059113010901955;0.5134678057992202;0.008423117996522924;0.4036574363708496;0.010017495131455402
reg_kernel:rbf_gamma:scale_nu:0.3;0.5032357559054261;0.008692753678942053;0.6994441871236684;0.02576215832235427;0.5852709941278437;0.01480272264875791;0.5202870052044206;0.019424345586289513;0.32015503875969;0.007188851546895894;0.39619424153631266;0.007353449046005943;0.5117613805549235;0.01404089457256222;0.5097996129416792;0.011900686187415226;0.49073261783207817;0.009917867220442243;0.5118240918295862;0.014081034603414436;0.5083927266081871;0.011838792835160827;0.4900310204030708;0.009909157022089204;0.5083927266081871;0.011838792835160827;0.4617288589477539;0.009467018810519687
reg_kernel:rbf_gamma:scale_nu:0.35;0.494723713524713;0.008761828052300812;0.6428037671761617;0.0208355331811049;0.5590948030470868;0.0134941907690131;0.5015092199718042;0.015630106042869053;0.35348837209302325;0.0029005096021503473;0.4146138332425967;0.006838473602547456;0.4981164667482586;0.01218124785479084;0.4981460696345925;0.011245129686600961;0.4868543181448418;0.010030785887272423;0.49814256825746295;0.012208264646008387;0.49707297758284597;0.01115071021551125;0.48631886202017416;0.009992569344966439;0.49707297758284597;0.01115071021551125;0.5520851135253906;0.061505565492720723
reg_kernel:rbf_gamma:scale_nu:0.4;0.49295673018482755;0.009077229224143744;0.5963779527559054;0.02525878215615614;0.5396717223708721;0.01579706486312155;0.4994451908245011;0.01244791387124456;0.39612403100775195;0.00751578272467648;0.44167303110714184;0.005195517990329394;0.4962009605046644;0.01074466587305788;0.4962509918818287;0.010474519429711678;0.4906723767390071;0.009247268535341578;0.49622552248301843;0.010757904391052057;0.49550971613060424;0.01036438142311582;0.49030988572089085;0.009198622651987433;0.49550971613060424;0.01036438142311582;0.7293332576751709;0.02569900440535261
reg_kernel:rbf_gamma:scale_nu:0.45;0.48753481468221116;0.013909396920058322;0.5452586073799598;0.03509281934617431;0.5146085505239767;0.02341799672945589;0.49414269010658296;0.015797761119194686;0.43643410852713177;0.006757982858202607;0.4632596172018231;0.004653725048643573;0.490838752394397;0.014840484770721026;0.4908463579535458;0.014781776925762755;0.4889340838628999;0.013734386637683884;0.4908639066756363;0.01484819163721332;0.4904361598440546;0.01461796104086708;0.4887406324450999;0.013656322390612886;0.4904361598440546;0.01461796104086708;0.6339118003845214;0.01072292350654437
reg_kernel:rbf_gamma:scale_nu:0.5;0.4822550840403584;0.01776554009277523;0.4925150532654007;0.03837966951149022;0.48710497298957234;0.02815238309594749;0.4907734088747914;0.014975410800507497;0.48062015503875966;0.006933544116278405;0.4854177144583419;0.005260969609351459;0.4865142464575749;0.016353123298932265;0.48656760415208017;0.016257685681227176;0.48626134372395713;0.01639880359951319;0.48654651079145045;0.016342038596718685;0.48652762548732936;0.01608763611325975;0.48625749152857517;0.016308198660132014;0.48652762548732936;0.01608763611325975;0.7037981510162353;0.022783327327955738
