Parameters;1_precision-mean;1_precision-std;1_recall-mean;1_recall-std;1_f1-score-mean;1_f1-score-std;-1_precision-mean;-1_precision-std;-1_recall-mean;-1_recall-std;-1_f1-score-mean;-1_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;weighted avg_precision-mean;weighted avg_precision-std;weighted avg_recall-mean;weighted avg_recall-std;weighted avg_f1-score-mean;weighted avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
reg_kernel:rbf_gamma:scale_nu:0.05;0.17444217049140825;0.004539089307840692;0.9472580051527419;0.03266303966068288;0.29462357196433975;0.008040217668843904;0.8908655386807391;0.05108709348758928;0.08254901960784314;0.006425870434578015;0.15089815045855362;0.010208469804715818;0.5326538545860736;0.027785192125051754;0.5149035123802925;0.013947367560571673;0.22276086121144667;0.0039287402440588365;0.7691175983087017;0.0429986833977885;0.2294914167128276;0.0036991706744907336;0.17532386825469587;0.0076373629848904365;0.2294914167128276;0.0036991706744907336;0.024558591842651366;0.004756215697773961
reg_kernel:rbf_gamma:scale_nu:0.1;0.17659411558332325;0.0031079730992578953;0.9022681266102319;0.01697411045292586;0.2953760775387378;0.005248584428094924;0.8743982886807202;0.018857562474639024;0.1388235294117647;0.0027450980392156816;0.23958767958531751;0.004324746647906854;0.5254962021320218;0.010980065517290099;0.5205458280109982;0.008793631754119005;0.26748187856202765;0.004035560839155861;0.7558221997612424;0.01601001539658118;0.26855365581508756;0.004082312334770342;0.24906838104166124;0.004048702179047151;0.26855365581508756;0.004082312334770342;0.021105384826660155;0.0002632361209347136
reg_kernel:rbf_gamma:scale_nu:0.15;0.17813387813211415;0.0032746613146997358;0.849585940375414;0.017856346462020962;0.2945158137183837;0.005548111372889334;0.8654605195777914;0.013201579918115814;0.1976470588235294;0.00117647058823529;0.32178775188249537;0.001594185397290773;0.5217971988549528;0.008236231982581763;0.5236164995994717;0.008760623680968518;0.30815178280043953;0.003107372134386436;0.7486664177991577;0.011354048443968574;0.3084302271649046;0.003010112737192789;0.3171550308934579;0.0018366184001236351;0.3084302271649046;0.003010112737192789;0.02756366729736328;0.000925740464195062
reg_kernel:rbf_gamma:scale_nu:0.2;0.18174330353864637;0.0038906427823033997;0.7978652926021347;0.021771073821754847;0.29604278697387115;0.006525250843792233;0.8650111466366509;0.0114356747723331;0.2647058823529412;0.009705387192756538;0.4052486270930295;0.011405482534125539;0.5233772250876486;0.007642236164953347;0.531285587477538;0.009958724798361893;0.35064570703345027;0.006747352930057254;0.7489079173463316;0.010039303107083255;0.3553059477396151;0.007375948267253993;0.38669403264245017;0.009605859217402172;0.3553059477396151;0.007375948267253993;0.03352265357971192;0.0023355469181855163
reg_kernel:rbf_gamma:scale_nu:0.25;0.1888941423021838;0.004839472054156149;0.7490154582259846;0.024989206347864487;0.30169838249753184;0.008182531793833244;0.8695083935224357;0.010708396089483027;0.34176470588235297;0.003751201268570377;0.4906306933461673;0.003479616881897475;0.5292012679123097;0.007767748522395781;0.5453900820541688;0.011608563117583051;0.3961645379218496;0.004433164549095425;0.7538564829719528;0.009617445044473566;0.4109698306135917;0.0037197393241198387;0.45852856517683727;0.0032024007760343325;0.4109698306135917;0.0037197393241198387;0.040769767761230466;0.004182161081782568
reg_kernel:rbf_gamma:scale_nu:0.3;0.19777391651674725;0.005717630464344151;0.694400993743099;0.02990765389942355;0.30782813781248713;0.009468119067139133;0.8715006971125063;0.008826349805576087;0.4235294117647059;0.015061070093860025;0.5698352888132954;0.013366415054923073;0.5346373068146268;0.0072024616606313555;0.5589652027539025;0.012003181938262499;0.4388317133128913;0.007957371949312668;0.757019182707563;0.008119091132165454;0.46956345430595564;0.010262372648849863;0.5253171191524726;0.011115058698134858;0.46956345430595564;0.010262372648849863;0.044800853729248045;0.002278641500129191
reg_kernel:rbf_gamma:scale_nu:0.35;0.2103717478111254;0.008910045608371208;0.6503220463746779;0.042088228413316414;0.3178502170029745;0.014907984978866131;0.8752594056737744;0.011231337221187382;0.5007843137254901;0.013202937936888174;0.6368857900407147;0.009676709848378907;0.54281557674245;0.00999058870203045;0.5755531800500842;0.01741338082394866;0.47736800352184455;0.008170727427704062;0.7622801406711586;0.010650735011927438;0.5262034757211048;0.008245867875048178;0.5826780933983332;0.007978879551024793;0.5262034757211048;0.008245867875048178;0.08793253898620605;0.0010190130607024173
reg_kernel:rbf_gamma:scale_nu:0.4;0.21163403356221652;0.009072881883516128;0.5966921236658079;0.03534407153729825;0.31241120087010105;0.01447963512315267;0.8686647835766415;0.008976530111570218;0.5452941176470588;0.009909238249798655;0.6699134042858209;0.007171207925341302;0.540149408569429;0.008974220644394985;0.5709931206564334;0.01588508202469952;0.491162302577961;0.0084478057009811;0.7570210908333981;0.0088205288106786;0.5540350858593757;0.00748623065596614;0.6091687620664289;0.00664889993971178;0.5540350858593757;0.00748623065596614;0.06419610977172852;0.01693098289027037
reg_kernel:rbf_gamma:scale_nu:0.45;0.21787880191164324;0.00575903536955261;0.55264998159735;0.022209520816586618;0.31248900814515057;0.008754844594008358;0.8664689095914898;0.004466678728704894;0.593921568627451;0.011705734554195525;0.7046814582669916;0.007957843342343947;0.5421738557515667;0.004993027975287485;0.5732857751124005;0.008741422327478186;0.5085852332060711;0.005932987262507745;0.7562597337556964;0.004444539350796707;0.5869130380622469;0.007918536256882167;0.6380412777447957;0.006734519393639045;0.5869130380622469;0.007918536256882167;0.0608177661895752;0.0034537461303029734
reg_kernel:rbf_gamma:scale_nu:0.5;0.2267553752201971;0.00677842079019256;0.5018862716231137;0.025549513138590912;0.31230733727778626;0.010768102746229991;0.8644353513065267;0.004720169490055873;0.6498039215686273;0.010602749674192762;0.7418384098256218;0.0062676780565935905;0.5455953632633619;0.0056396526535570125;0.5758450965958707;0.009835742723730594;0.5270728735517041;0.0057764789251435154;0.7560802953665495;0.0048666320088878515;0.6246735382437988;0.006530673561838304;0.6688536320179107;0.0051678635884432516;0.6246735382437988;0.006530673561838304;0.0654214859008789;0.0038516242112752756
reg_kernel:rbf_gamma:scale_nu:0.55;0.23094610857020564;0.00922600109815473;0.450184026499816;0.023282050640740348;0.3052065970671052;0.012706710034819272;0.8603328103790535;0.0046446722644288415;0.6931372549019608;0.010577336438636233;0.767687624169044;0.006708671092649813;0.5456394594746297;0.006849894458464502;0.5716606407008884;0.010902985721895582;0.5364471106180746;0.008067825376094313;0.7533869941579376;0.005310758972998624;0.6518543451814589;0.008191222099618225;0.6891024638683738;0.006524736948912799;0.6518543451814589;0.008191222099618225;0.070499849319458;0.003117522296766055
reg_kernel:rbf_gamma:scale_nu:0.6;0.23212431620908536;0.0069756797956235855;0.3946448288553552;0.013298127202990973;0.2922884093016046;0.008788812646717464;0.8553494609610646;0.002833409475527168;0.7327450980392157;0.005566693947677829;0.7893031657880796;0.00367839322751698;0.5437368885850751;0.004846612640935089;0.5636949634472854;0.007037145891837453;0.5407957875448421;0.005671657075514301;0.7494503298254449;0.0035077709625952465;0.6752921392090705;0.004963313790011216;0.7048488150458088;0.004056691956546919;0.6752921392090705;0.004963313790011216;0.07459483146667481;0.0015494068532075234
