Parameters;1_precision-mean;1_precision-std;1_recall-mean;1_recall-std;1_f1-score-mean;1_f1-score-std;-1_precision-mean;-1_precision-std;-1_recall-mean;-1_recall-std;-1_f1-score-mean;-1_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;weighted avg_precision-mean;weighted avg_precision-std;weighted avg_recall-mean;weighted avg_recall-std;weighted avg_f1-score-mean;weighted avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
reg_kernel:rbf_gamma:scale_nu:0.05;0.32605511983129987;0.010684993567054003;0.888903202061097;0.021203462713545375;0.47697483918268463;0.012303827079841671;0.9648664319274293;0.00640900909245127;0.6233333333333333;0.019601959901695987;0.7571791144833769;0.014394337407428166;0.6454607758793645;0.007032615266931416;0.756118267697215;0.012065512281909243;0.6170769768330308;0.012804156526543882;0.8563173361485712;0.006230233178735386;0.6684599645377853;0.01552055622543144;0.7095661100544637;0.013793075750222181;0.6684599645377853;0.01552055622543144;0.09983134269714355;0.024283491212950804
reg_kernel:rbf_gamma:scale_nu:0.1;0.3429229677091603;0.008337514125253092;0.8620767390504233;0.018696587478946043;0.4905670538874154;0.009181087364603666;0.9591289199311166;0.005116535837065483;0.6615686274509804;0.014185566468773253;0.7829269089775431;0.009535511522213066;0.6510259438201385;0.00533059566301647;0.7618226832507019;0.008808906230734442;0.6367469814324792;0.008790348442760276;0.8544214407007231;0.004819855777094999;0.6956395788000626;0.010689740299886622;0.733248415205968;0.009198915450997653;0.6956395788000626;0.010689740299886622;0.09963750839233398;0.0009900795677667137
reg_kernel:rbf_gamma:scale_nu:0.15;0.36808868642190573;0.010542908079257647;0.8189685314685313;0.029845162487113757;0.5075374987889664;0.008003116076765683;0.9506922057658344;0.006692813235502741;0.7115686274509804;0.02020083705598359;0.8137003724818423;0.011232071706625265;0.6593904460938699;0.004822526379291393;0.7652685794597559;0.008203781781535016;0.6606189356354044;0.008619185902810576;0.8516948340551226;0.005045536123393016;0.7298184748067204;0.012704042438435844;0.7616765669438073;0.010207265487126414;0.7298184748067204;0.012704042438435844;0.15819549560546875;0.03157910676933576
reg_kernel:rbf_gamma:scale_nu:0.2;0.39909450435926397;0.010706894215446235;0.7672616856827383;0.021321644137722397;0.5248330824647087;0.008749651759646692;0.9412998341725853;0.004476761374411367;0.7631372549019607;0.013900840686091055;0.8428136500892303;0.007560144911449024;0.6701971692659245;0.005448128279489862;0.7651994702923496;0.00765494057570643;0.6838233662769695;0.007517531965651939;0.8491669995032509;0.003966697577296342;0.7638355645197626;0.009373276043867966;0.788780716363658;0.007420094534759096;0.7638355645197626;0.009373276043867966;0.1900911808013916;0.03238436147524711
reg_kernel:rbf_gamma:scale_nu:0.25;0.4264564067921116;0.013074521189579908;0.728951969083548;0.02922203054698498;0.537649785931673;0.009726208153552142;0.9351562561543485;0.005714599399380262;0.7988235294117647;0.015117125699918766;0.8615128041945944;0.007196810681678745;0.68080633147323;0.0063151705512143955;0.7638877492476562;0.009847230495167978;0.6995812950631338;0.0073092972615321945;0.8487177942141896;0.0046775722785156815;0.7869465654924557;0.009169026334878344;0.8064802908805057;0.006925732855245965;0.7869465654924557;0.009169026334878344;0.1915231704711914;0.004558330959423868
reg_kernel:rbf_gamma:scale_nu:0.3;0.4604506922265628;0.011593670535021711;0.6705189547294811;0.02917655278306438;0.545508018666734;0.009579565852469303;0.9256634297138238;0.00531173802034853;0.8388235294117647;0.012425866288435176;0.8800229233044569;0.005278295796772892;0.6930570609701933;0.005478976408231064;0.754671242070623;0.010078923149455764;0.7127654709855955;0.005934014752765997;0.8466135320127657;0.0042355374173758;0.8102218906290171;0.006819904778469583;0.8231802448944354;0.005015608076541348;0.8102218906290171;0.006819904778469583;0.3013185501098633;0.054091639844861164
reg_kernel:rbf_gamma:scale_nu:0.35;0.4966148562103877;0.0066235448402507426;0.6322000368053;0.027421839619295927;0.5560317262072172;0.012840002790158978;0.9203021938200902;0.005117857501912821;0.8688235294117647;0.005628509840944028;0.8937942150028079;0.002036053200983085;0.7084585250152389;0.004960794995694348;0.7505117831085324;0.011632343314831524;0.7249129706050125;0.0068344278503007444;0.8483075259694026;0.004888040482567165;0.8286141377089502;0.0031096500437783783;0.8363996158485696;0.003254624591394737;0.8286141377089502;0.0031096500437783783;0.2566512107849121;0.007597949214528097
reg_kernel:rbf_gamma:scale_nu:0.4;0.5177789424146487;0.008303847078203329;0.5804885903570115;0.03203819574132863;0.5470541923656561;0.017871827465111526;0.9120020778212397;0.0058794730740711725;0.8894117647058823;0.004488440447944962;0.9005393548871228;0.0019381162394826283;0.7148905101179442;0.006605408847948299;0.7349501775314469;0.01434139286132851;0.7237967736263895;0.009639157270468176;0.8450142518267946;0.0060469393510069885;0.836914893335065;0.0035129015887307613;0.8404722179911188;0.004381761420533905;0.836914893335065;0.0035129015887307613;0.3679009437561035;0.07111770689626341
reg_kernel:rbf_gamma:scale_nu:0.45;0.5280760995230591;0.004823900301857271;0.5297018770702981;0.030482610714380156;0.5285110819301494;0.01648270681971895;0.9037254631276934;0.00525178133691825;0.9031372549019607;0.004778846120374078;0.9034042307961332;0.000855369022704956;0.7159007813253762;0.004388899568202003;0.7164195659861294;0.012996128974685257;0.7159576563631413;0.008465701522896737;0.8398953051164503;0.0048408348751726475;0.8396808400675321;0.0018676607277092379;0.839701305554337;0.003218752138944973;0.8396808400675321;0.0018676607277092379;0.31597108840942384;0.010272273401874282
reg_kernel:rbf_gamma:scale_nu:0.5;0.579834364286005;0.008571638920339016;0.48850294442399705;0.0353690135744674;0.5297815408864486;0.023594648630535123;0.8986355871744044;0.0060381760559991855;0.9276470588235295;0.003418744269443653;0.9128874917161376;0.001795611927948105;0.7392349757302046;0.006965291230445782;0.7080750016237631;0.016169272616284848;0.7213345163012932;0.01263686775968522;0.8444650738946257;0.006245434771591245;0.8530271426413254;0.003668424114244116;0.8477898514169218;0.005415537194623271;0.8530271426413254;0.003668424114244116;0.407502555847168;0.07409417479626512
reg_kernel:rbf_gamma:scale_nu:0.55;0.6041930393356352;0.011711961340329684;0.4377484357747516;0.02924464375354528;0.5069771102810563;0.01830412703310182;0.8910807401353964;0.0046238116984829835;0.9411764705882353;0.005545935538718;0.9154179213540059;0.0014278570311433935;0.7476368897355158;0.005665083749753788;0.6894624531814932;0.012255627260406195;0.7111975158175312;0.009372928887810817;0.8423320385338492;0.003822599179335304;0.855631813158125;0.002428288193345487;0.8460139544828653;0.003657079745135095;0.855631813158125;0.002428288193345487;0.4129993438720703;0.0816244852929279
reg_kernel:rbf_gamma:scale_nu:0.6;0.659640777195998;0.005905092395804797;0.39367868973132125;0.023122144298880414;0.49272020088246354;0.01881154408431498;0.8853695856313042;0.003672651764476946;0.9584313725490196;0.00228664780190011;0.9204437694968153;0.0012131366216375854;0.7725051814136512;0.004094244785038403;0.6760550311401705;0.010558819474743781;0.7065819851896393;0.009953824771621662;0.8470124749795206;0.003611313814012749;0.8624676983750461;0.0024537454929759637;0.8477639757629254;0.004146001275074679;0.8624676983750461;0.0024537454929759637;0.45319280624389646;0.0839597316593534
reg_kernel:rbf_gamma:scale_nu:0.65;0.6917010560656509;0.010202979629751554;0.3419718439455282;0.01814402599891415;0.4574608926473709;0.017720481751593346;0.8779438759465835;0.0029917142326133313;0.9688235294117646;0.0014408763192842173;0.9211434287144847;0.0014892911979016504;0.7848224660061173;0.006201570949006757;0.6553976866786464;0.008729313235010177;0.6893021606809279;0.009551563140492653;0.8462954967600249;0.00389850010430519;0.8623053620034827;0.002805103986303237;0.8423512368132705;0.004259154233968542;0.8623053620034827;0.002805103986303237;0.5267451763153076;0.10337421673709886
reg_kernel:rbf_gamma:scale_nu:0.7;0.7070989266462335;0.0210375424759463;0.2912357379462643;0.030401168022430963;0.4120815180630816;0.033933626778896706;0.8705450406413432;0.005018060619883601;0.9754901960784312;1.1102230246251565e-16;0.920026998671705;0.0027992002592643786;0.7888219836437884;0.013013729894114503;0.6333629670123478;0.01520058401121547;0.6660542583673933;0.01836482291861181;0.8427687334724304;0.007759467900554632;0.8592136823719928;0.005312105640625227;0.8337091918691006;0.008193406124849874;0.8592136823719928;0.005312105640625227;0.46033458709716796;0.030445702744732017
reg_kernel:rbf_gamma:scale_nu:0.75;0.6958543778995318;0.024282912621866482;0.24332443871917558;0.028246540620186524;0.36011109384834505;0.03424759804766934;0.8633455883560289;0.00453327886244519;0.9784313725490195;1.1102230246251565e-16;0.9172865431281496;0.0025580437089407168;0.7795999831277804;0.01440297870586376;0.6108779056340976;0.014123270310093276;0.6386988184882474;0.0184016418232431;0.8348824212072279;0.007908589523213196;0.8535165371067815;0.004909652798930883;0.8226056792997974;0.008024346152267717;0.8535165371067815;0.004909652798930883;0.5823561191558838;0.12219429302079736
reg_kernel:rbf_gamma:scale_nu:0.8;0.7159409024223393;0.006272877573240032;0.19350386455649615;0.018989715827333484;0.3042319622740871;0.023796266363379736;0.8563760772567888;0.002870952003603822;0.9843137254901961;0.0012401088863405892;0.9158939735364016;0.001140322306759741;0.7861584898395642;0.004277410338830197;0.588908795023346;0.008898284811376625;0.6100629679052444;0.012459833037517456;0.8325127734843185;0.0032494499200800666;0.8499353304903486;0.002364269749877748;0.8119563571008739;0.00506330221906708;0.8499353304903486;0.002364269749877748;0.532552433013916;0.056023196641658606
reg_kernel:rbf_gamma:scale_nu:0.85;0.7643073593073593;0.008960725259582181;0.1494295178505705;0.01113200620015233;0.24983178608792725;0.016061345256769673;0.850509013331777;0.0016770079961311217;0.9905882352941177;0.0004802921064280724;0.9152183996824534;0.000817739631791339;0.8074081863195681;0.005109387439888379;0.5700088765723441;0.005380075301226502;0.5825250928851903;0.008433467201422264;0.8358619467385566;0.0026982325253590133;0.8476563928725719;0.0016457395706024813;0.8021539465009854;0.0034435783469115694;0.8476563928725719;0.0016457395706024813;0.6332923412322998;0.12510419877042409
reg_kernel:rbf_gamma:scale_nu:0.005;0.32322008746683856;0.00923876924199054;0.891774015458226;0.01922318654846063;0.474342646591844;0.010115668354516298;0.96544068356394;0.005641011251977032;0.6172549019607844;0.01915757519697918;0.7528463073616182;0.013843197178221776;0.6443303855153892;0.005604185314078482;0.7545144587095052;0.009660633538949612;0.613594476976731;0.011478999472332696;0.8563126452182163;0.00515162753047869;0.6639019567827449;0.014533146857607026;0.7055223723854356;0.012991306891123645;0.6639019567827449;0.014533146857607026;0.07345929145812988;0.004029111544590636
reg_kernel:rbf_gamma:scale_nu:0.01;0.32322008746683856;0.00923876924199054;0.891774015458226;0.01922318654846063;0.474342646591844;0.010115668354516298;0.96544068356394;0.005641011251977032;0.6172549019607844;0.01915757519697918;0.7528463073616182;0.013843197178221776;0.6443303855153892;0.005604185314078482;0.7545144587095052;0.009660633538949612;0.613594476976731;0.011478999472332696;0.8563126452182163;0.00515162753047869;0.6639019567827449;0.014533146857607026;0.7055223723854356;0.012991306891123645;0.6639019567827449;0.014533146857607026;0.10773167610168458;0.019458761237292083
reg_kernel:rbf_gamma:scale_nu:0.015;0.3231165216918392;0.009317283623114628;0.891774015458226;0.01922318654846063;0.47422769379396434;0.010152715721881358;0.9654323184693882;0.005628103432888168;0.6170588235294118;0.01942661345333463;0.7526919501602811;0.014035218930796544;0.6442744200806139;0.005595887154450154;0.754416419493819;0.009634209876485398;0.6134598219771228;0.011599233083378981;0.856288090585655;0.005123267134278462;0.6637392228527205;0.014717257675896428;0.705374716177038;0.013160516422956656;0.6637392228527205;0.014717257675896428;0.07484855651855468;0.0037899106743845804
reg_kernel:rbf_gamma:scale_nu:0.02;0.3231165216918392;0.009317283623114628;0.891774015458226;0.01922318654846063;0.47422769379396434;0.010152715721881358;0.9654323184693882;0.005628103432888168;0.6170588235294118;0.01942661345333463;0.7526919501602811;0.014035218930796544;0.6442744200806139;0.005595887154450154;0.754416419493819;0.009634209876485398;0.6134598219771228;0.011599233083378981;0.856288090585655;0.005123267134278462;0.6637392228527205;0.014717257675896428;0.705374716177038;0.013160516422956656;0.6637392228527205;0.014717257675896428;0.08056707382202148;0.005065461607763012
reg_kernel:rbf_gamma:scale_nu:0.025;0.3231165216918392;0.009317283623114628;0.891774015458226;0.01922318654846063;0.47422769379396434;0.010152715721881358;0.9654323184693882;0.005628103432888168;0.6170588235294118;0.01942661345333463;0.7526919501602811;0.014035218930796544;0.6442744200806139;0.005595887154450154;0.754416419493819;0.009634209876485398;0.6134598219771228;0.011599233083378981;0.856288090585655;0.005123267134278462;0.6637392228527205;0.014717257675896428;0.705374716177038;0.013160516422956656;0.6637392228527205;0.014717257675896428;0.10801506042480469;0.027642551228082075
reg_kernel:rbf_gamma:scale_nu:0.03;0.3231165216918392;0.009317283623114628;0.891774015458226;0.01922318654846063;0.47422769379396434;0.010152715721881358;0.9654323184693882;0.005628103432888168;0.6170588235294118;0.01942661345333463;0.7526919501602811;0.014035218930796544;0.6442744200806139;0.005595887154450154;0.754416419493819;0.009634209876485398;0.6134598219771228;0.011599233083378981;0.856288090585655;0.005123267134278462;0.6637392228527205;0.014717257675896428;0.705374716177038;0.013160516422956656;0.6637392228527205;0.014717257675896428;0.08142967224121093;0.0019378320517777076
reg_kernel:rbf_gamma:scale_nu:0.035;0.32311631441399324;0.009396737615062397;0.891774015458226;0.01922318654846063;0.4742289294632015;0.010303444962014952;0.9654282247403518;0.005651818207070616;0.6170588235294118;0.019367150156652135;0.7526934212895393;0.014027026151223462;0.6442722695771727;0.005702266632151404;0.754416419493819;0.009821562150847946;0.6134611753763703;0.011672542253101756;0.8562846577746812;0.005187160027152864;0.6637392228527205;0.014744224071078407;0.7053761472646816;0.013179161856174675;0.6637392228527205;0.014744224071078407;0.07843317985534667;0.006227486709719774
reg_kernel:rbf_gamma:scale_nu:0.04;0.32308028576801257;0.009764819854506234;0.88986013986014;0.020682974015569216;0.47392669957344313;0.011178185668999282;0.9648722278434672;0.006234950468357376;0.617843137254902;0.018903018439207876;0.7531201042428901;0.013823216922668188;0.6439762568057399;0.006401467077689759;0.7538516385575209;0.011064910146758982;0.6135234019081667;0.011929297257076773;0.8558170111890655;0.005898509092806326;0.6640648232322562;0.014688626456840189;0.7056788872137366;0.013112035676991799;0.6640648232322562;0.014688626456840189;0.10712389945983887;0.018511684451515235
reg_kernel:rbf_gamma:scale_nu:0.045;0.32511652358010895;0.010022474428709254;0.88986013986014;0.020682974015569216;0.47611657339989416;0.011548091101908162;0.9650558264777198;0.006249417435400836;0.6213725490196078;0.01876010556841566;0.7558011047770667;0.013746478968861607;0.6450861750289143;0.006624918612014946;0.7556163444398739;0.011419509492181077;0.6159588390884806;0.012095413907117936;0.856315289891533;0.0059992778472458385;0.6669946965701307;0.014739262445519867;0.7082764316096617;0.01312065163464573;0.6669946965701307;0.014739262445519867;0.0801788330078125;0.0038339300282685374
reg_kernel:rbf_gamma:scale_nu:0.05;0.32605511983129987;0.010684993567054003;0.888903202061097;0.021203462713545375;0.47697483918268463;0.012303827079841671;0.9648664319274293;0.00640900909245127;0.6233333333333333;0.019601959901695987;0.7571791144833769;0.014394337407428166;0.6454607758793645;0.007032615266931416;0.756118267697215;0.012065512281909243;0.6170769768330308;0.012804156526543882;0.8563173361485712;0.006230233178735386;0.6684599645377853;0.01552055622543144;0.7095661100544637;0.013793075750222181;0.6684599645377853;0.01552055622543144;0.09020304679870605;0.014508661034367161
