Parameters;1_precision-mean;1_precision-std;1_recall-mean;1_recall-std;1_f1-score-mean;1_f1-score-std;-1_precision-mean;-1_precision-std;-1_recall-mean;-1_recall-std;-1_f1-score-mean;-1_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;weighted avg_precision-mean;weighted avg_precision-std;weighted avg_recall-mean;weighted avg_recall-std;weighted avg_f1-score-mean;weighted avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
reg_kernel:rbf_gamma:scale_nu:0.05;0.45109037938661944;0.00215516763759483;0.9396120333560432;0.004925039469512028;0.6095465283632442;0.0028502521591612048;0.5359221937249321;0.027943160276320225;0.05737001460123839;0.002287720315125188;0.10363662927123748;0.00416366899167684;0.49350628655577583;0.014925750666896172;0.49849102397864076;0.0033227868898804305;0.3565915788172408;0.003426754284722708;0.49758507228928955;0.016177795553464946;0.45604193843498675;0.0034761297753099114;0.3322494480129824;0.003761994987556239;0.45604193843498675;0.0034761297753099114;23.20088702440262;2.665634350891919
reg_kernel:rbf_gamma:scale_nu:0.1;0.4524873588848926;0.0031860731320508817;0.8883613933206136;0.008656237801703878;0.5995766580256854;0.004686460064761164;0.5534671513251459;0.02455907685645056;0.11382298472329627;0.0025316750845181765;0.18879938193640325;0.004846381288917647;0.5029772551050193;0.013777548627289275;0.501092189021955;0.00552357156346158;0.3941880199810443;0.004747797043683503;0.5078390483447186;0.0148374048879712;0.4638251435504278;0.005245879869231698;0.37442418278874695;0.004809763569653804;0.4638251435504278;0.005245879869231698;53.16559165716171;7.079870573268318
reg_kernel:rbf_gamma:scale_nu:0.15;0.4536284818776062;0.002958479404806451;0.8363338676016766;0.011379733662377777;0.5882015443058343;0.005153648575917501;0.5574423051978035;0.014899382297369883;0.16959439740036547;0.0022467897977894416;0.2600003715000107;0.0017451084239160032;0.5055353935377048;0.008811413109425285;0.502964132501021;0.004822688844019183;0.42410095790292257;0.00262204494356827;0.5105333333412263;0.009414545721706042;0.4708814281225383;0.004223938954563971;0.4083086732363771;0.0025472413269859782;0.4708814281225383;0.004223938954563971;82.08406430482864;12.326620882379597
reg_kernel:rbf_gamma:scale_nu:0.2;0.4519546738875535;0.003426961309889915;0.7874220153397542;0.009986703071434646;0.5742826373628448;0.005362262897365291;0.5486605725315558;0.013430613801138263;0.21284952151315753;0.0016887739136861222;0.30669003814563817;0.0036370226607427883;0.5003076232095547;0.008339877872263222;0.500135768426456;0.00563370416412775;0.4404863377542415;0.004412056367521588;0.5049649086780716;0.008858935469585971;0.47248901042234215;0.005099377418384148;0.4276119776324354;0.004281266395931783;0.47248901042234215;0.005099377418384148;155.3742002248764;11.476572996655191
reg_kernel:rbf_gamma:scale_nu:0.25;0.4489717637582196;0.004130838337938364;0.7339723679433708;0.013523862614690655;0.5571283660482833;0.007056049722942288;0.5402708987039644;0.011706782833795363;0.257448730376176;0.0018214151758640803;0.3486729239695537;0.002172659522105481;0.49462133123109203;0.00783031743081711;0.4957105491597734;0.006210375493685884;0.45290064500891847;0.004251514027485751;0.49901758120028594;0.008223085564537656;0.47278272205546656;0.005425203184841913;0.44287230533360245;0.003949780695257217;0.47278272205546656;0.005425203184841913;199.07547801733017;16.907896000936883
reg_kernel:rbf_gamma:scale_nu:0.3;0.45198666005650334;0.004236524885139106;0.6832443361630246;0.011448794946323683;0.5440516289741706;0.006619605194438706;0.5485405936977187;0.008460700895726068;0.31711810900654114;0.0012706568735738348;0.40186739784444636;0.0021393820164959387;0.500263626877111;0.006258972170122556;0.5001812225847828;0.005508428959441079;0.4729595134093085;0.004311947484978821;0.5049106770961522;0.006461435301510577;0.4825652533994225;0.004992411931811556;0.46611906913299306;0.004121492693322363;0.4825652533994225;0.004992411931811556;246.960551738739;15.152657624151985
reg_kernel:rbf_gamma:scale_nu:0.35;0.45008815096688537;0.005536309295384862;0.6319357849291919;0.010816385833330094;0.5257266610253875;0.007472725438744779;0.5451234863247809;0.008610514483842317;0.36352832660817463;0.0031442373884577597;0.4361690348401064;0.004789038341208527;0.4976058186458331;0.007007641682820099;0.49773205576868323;0.006602878198155236;0.4809478479327469;0.006009919286778617;0.5021792474906868;0.007137189684061285;0.48482037584337495;0.006284956434072191;0.476640652922727;0.005903382384805481;0.48482037584337495;0.006284956434072191;251.80273950099945;41.93616105977385
reg_kernel:rbf_gamma:scale_nu:0.4;0.4498418296613066;0.0043421237332708805;0.5806870364383695;0.007959604657399384;0.5069540759248077;0.005717820326831071;0.5453134352498135;0.005478476546564326;0.41454099821403056;0.00193230310851239;0.47101287367558703;0.003098032406148129;0.4975776324555601;0.004814656739545522;0.49761401732620003;0.004736886703054295;0.4889834748001973;0.004373888250813947;0.5021726995396752;0.004857389485932841;0.4896201772721379;0.004467358891126983;0.4872550341103768;0.0042542355466499765;0.4896201772721379;0.004467358891126983;312.26723378896713;27.949607705751898
reg_kernel:rbf_gamma:scale_nu:0.45;0.44978524161061356;0.003807046607226774;0.5342321675412309;0.009128814968995699;0.4883724094079986;0.005914160230874073;0.5457517424415076;0.0038929410488077686;0.4612778741298953;0.0032435911313719147;0.4999546867561502;0.0019842489328792483;0.49776849202606066;0.0037272041743568016;0.4977550208355631;0.003746345917959474;0.4941635480820744;0.003364436564239191;0.5023875801181603;0.0037182370189066147;0.494245517972275;0.0033018882796056804;0.4947220113531909;0.0031413793200647713;0.494245517972275;0.0033018882796056804;345.90854448080063;40.60018054802042
reg_kernel:rbf_gamma:scale_nu:0.5;0.44831296413589056;0.006877362205171824;0.4868110785038178;0.009049698863967167;0.46676352547243827;0.0077436777950853014;0.5447160229685181;0.005593616245525584;0.5061550918331703;0.004523830938559033;0.5247220552702812;0.004714426396316467;0.4965144935522043;0.006179403004172426;0.49648308516849404;0.006233882769009073;0.49574279037135977;0.006146576889985787;0.501154795429818;0.006073590577592563;0.49741282558985683;0.0059873231340907065;0.49853190706009726;0.005968775958477691;0.49741282558985683;0.0059873231340907065;388.10215950012207;28.00386830780275
reg_kernel:rbf_gamma:scale_nu:0.55;0.4413708152364766;0.007852774291356982;0.4373136248703322;0.009540328769835254;0.4393173924945939;0.008342493364014804;0.539616571065901;0.0055145262434726635;0.5437113288614851;0.006595197763662346;0.5416436779536759;0.005474310543686833;0.4904936931511888;0.006631294625139823;0.4905124768659086;0.006610857179410547;0.4904805352241349;0.006616682191445028;0.49522307399345533;0.006477959717277047;0.4956268124276147;0.0063955845036170154;0.49540260762150734;0.006427190596834505;0.4956268124276147;0.0063955845036170154;399.75963884592056;38.39205302851042
reg_kernel:rbf_gamma:scale_nu:0.6;0.4396134545618999;0.00682689087929077;0.3904090589693464;0.00939362997737717;0.41352501713855305;0.007779619017663994;0.5399214039672046;0.0030864431393543943;0.589756873243473;0.006451917742872055;0.5637224571639423;0.0037151940109176503;0.4897674292645522;0.004938640936511616;0.49008296610640967;0.004752680041960573;0.48862373715124763;0.004908090295853278;0.49459703487923595;0.004679969667925903;0.4996721828390051;0.004375269458378787;0.4958508852583129;0.004564247870360072;0.4996721828390051;0.004375269458378787;426.98169761896133;11.38100726478124
