Parameters;1_precision-mean;1_precision-std;1_recall-mean;1_recall-std;1_f1-score-mean;1_f1-score-std;-1_precision-mean;-1_precision-std;-1_recall-mean;-1_recall-std;-1_f1-score-mean;-1_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;weighted avg_precision-mean;weighted avg_precision-std;weighted avg_recall-mean;weighted avg_recall-std;weighted avg_f1-score-mean;weighted avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
reg_kernel:rbf_gamma:scale_nu:0.05;0.349291218769037;0.00989263563111123;0.8984725800515274;0.021244948815699778;0.502866150827931;0.010231145934340706;0.9694463944457755;0.005824629279061007;0.6568627450980392;0.018622290306798062;0.782923397988581;0.012469206143836729;0.6593688066074062;0.005569999685771301;0.7776676625747834;0.009111055525214243;0.642894774408256;0.010759916124003325;0.86406654544152;0.0050959942244346535;0.6979201066516831;0.013596522818319062;0.7353355156928114;0.011838738811535606;0.6979201066516831;0.013596522818319062;0.09501533508300782;0.017868832828939023
reg_kernel:rbf_gamma:scale_nu:0.1;0.36799899657272817;0.008820623848262639;0.8572920500552079;0.021192073755924003;0.5147806317906723;0.008252728357856492;0.9599343149079143;0.005121113797271925;0.6982352941176471;0.015666654396422095;0.8083008987175433;0.009504978220532449;0.6639666557403212;0.004649679693852597;0.7777636720864274;0.0076398569156191035;0.6615407652541079;0.00826809257278295;0.8593506153697232;0.00432548226443138;0.7252623223244978;0.010791940112720083;0.7584248197141725;0.009012314225898776;0.7252623223244978;0.010791940112720083;0.12577805519104004;0.029816854243100408
reg_kernel:rbf_gamma:scale_nu:0.15;0.3931852936229415;0.0127052182467941;0.8180207949944792;0.02041364289395764;0.5308225306048104;0.010412365686002447;0.9522032382995731;0.0044515219871668;0.7409803921568627;0.01713191463435515;0.8332808007993023;0.009953890537837828;0.6726942659612574;0.006230605970994205;0.7795005935756709;0.007717308903372684;0.6820516657020563;0.009782311883665169;0.8572129675615509;0.003931583786275065;0.7540706010818892;0.012140226040394034;0.7818857637942045;0.009838593387057238;0.7540706010818892;0.012140226040394034;0.14214720726013183;0.00486620099408747
reg_kernel:rbf_gamma:scale_nu:0.2;0.4315958206874703;0.0188773673280634;0.7739418476260581;0.026999541225531398;0.5534472745950901;0.010528745762066171;0.944820539635777;0.004961248398034978;0.7901960784313724;0.022157730331790818;0.8603929056501736;0.011433572545601059;0.6882081801616236;0.007871726659116132;0.7820689630287154;0.005883063805668097;0.706920090122632;0.010656516889452895;0.8576099219595736;0.002991072861359355;0.7874372851527818;0.014379770786332707;0.8082356557921461;0.01114655225448225;0.7874372851527818;0.014379770786332707;0.21390161514282227;0.04466652081463099
reg_kernel:rbf_gamma:scale_nu:0.25;0.4667349456076904;0.016185274406304892;0.7270196908354803;0.017774104479850634;0.568114478523122;0.00946502552466558;0.936920118167993;0.0031803222252372552;0.8294117647058824;0.013823181750599661;0.8798159875548055;0.006976818644299469;0.7018275318878417;0.0075490628815508545;0.7782157277706813;0.005651553318340715;0.7239652330389638;0.007942080481971881;0.8570240191425027;0.0029780251264642722;0.8120130240151815;0.00935137301853182;0.8268501755919523;0.007265083305290436;0.8120130240151815;0.00935137301853182;0.20987176895141602;0.010178245426844788
reg_kernel:rbf_gamma:scale_nu:0.3;0.5182378867381147;0.010208945155004102;0.6848868237026132;0.020078988369508322;0.5898927637924519;0.011442476079687694;0.9309642549780819;0.004036530140178889;0.8696078431372548;0.005580489988532415;0.8992241332925968;0.0031128068653011524;0.7246010708580982;0.0062350701179329435;0.777247333419934;0.009415757699410263;0.7445584485425243;0.006959642922855795;0.860831528199645;0.004465521086371073;0.8382174273726951;0.004713701953330502;0.8466601261335691;0.004307088889500872;0.8382174273726951;0.004713701953330502;0.24788141250610352;0.04035211634888372
reg_kernel:rbf_gamma:scale_nu:0.35;0.5373243928974348;0.009847241545510269;0.6341415163783585;0.028162862929852282;0.5815132532409659;0.015469820170157368;0.9222770971102976;0.005440112194582561;0.8882352941176471;0.00476272854960438;0.9049150357876036;0.002607029618401834;0.7298007450038663;0.006807258815589928;0.7611884052480027;0.01295522662358339;0.7432141445142847;0.008747561818022196;0.8568643328875746;0.005702738257563274;0.8450533125896162;0.004312393420480123;0.8499588787479893;0.0045541374630455825;0.8450533125896162;0.004312393420480123;0.3052387714385986;0.07411033882108656
reg_kernel:rbf_gamma:scale_nu:0.4;0.5683792143364137;0.01198324668725014;0.5852870813397129;0.028133198244758066;0.5764460884269156;0.017527787497442292;0.914618573393153;0.005231414822861707;0.9090196078431372;0.00457329560380022;0.911792400482437;0.0027530979100029163;0.7414988938647833;0.0077353855134395235;0.747153344591425;0.01319012448032666;0.7441192444546764;0.009884136948002713;0.8557833498653131;0.005793296701436513;0.8540052689748027;0.004636526580842409;0.8548064061807163;0.005059256226297023;0.8540052689748027;0.004636526580842409;0.2764453887939453;0.010544312434236027
reg_kernel:rbf_gamma:scale_nu:0.45;0.5923037500312014;0.005170683644343197;0.5469451601030549;0.014040679252307;0.5686521150977172;0.009126911864183776;0.9086968771200519;0.0025523763925534644;0.9229411764705884;0.0018183565677442899;0.9157597104973322;0.0011652207033647183;0.7505003135756266;0.003529862301452982;0.7349431682868216;0.006545022103214188;0.7422059127975247;0.005050532531630519;0.8549339375291231;0.002810927577920649;0.8590500208055595;0.002047446556525356;0.8567774998108988;0.002472126256282523;0.8590500208055595;0.002047446556525356;0.3899028778076172;0.06904630702631735
reg_kernel:rbf_gamma:scale_nu:0.5;0.6240344073647855;0.010199512351725469;0.4894782848730217;0.022424912696032123;0.5483405949423783;0.014975077329283557;0.8999309521845816;0.0038259659181356094;0.939607843137255;0.0034855664381629636;0.9193297766411842;0.0016405283863580255;0.7619826797746836;0.0058336121807191724;0.7145430640051383;0.01012136524225967;0.7338351857917813;0.00810170184026243;0.8530493865222338;0.0039815797225027936;0.8631190316536047;0.0029040699539355903;0.8562891103330893;0.0037073962691030384;0.8631190316536047;0.0029040699539355903;0.32814779281616213;0.003972385143642695
